CIMETIDINE 200 TABLETS (POM)|CIMETIDINE 200MG|MANCARE PHARM PVT LTD PLOT NO 60 DHOWALI VILLAGE VASAI MUNICIPAL IND. ESTATE VASAI RHANA|04-8021
CIPRO-J INFUSION (POM)|CIPROFLOXACIN 200MG|FRESENIUS KABI INDIA PVT LTD PLOT NO A/3 MIDC RANJANGAON TALSHIRUR DIST PUNE 412 209|04-7997
CUSNAT TABLETS (POM)|ARTESUNATE 50MG|GREENFIELD PHARM (TAIZHOU) LTD NO 38 TAI JIU ROAD TAIZHOU JIANGSU P.R|04-8016
DANA MANNITOL 20% INFUSION (POM)|MANNITOL 20%|SAME AS APPLICANT|04-1909
DENAC INJECTION (POM)|DICLOFENAC SODIUM 75MG|YANZHOU XIERKANGTAI PHARM CO LTD JIUGUAN BEI YANZHOU P.R|04-8004
DIAMET TABLETS (POM)|METFORMIN HCL 500MG|AURIBINDO PHARMA LTD UNIT 111 SURVEY N0 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGE REDDY DIST|04-7945 (ADMIN APP)
DR MEYER'S FOLIC ACID TABLETS (OTC)|FOLIC ACID 5MG|SAME AS APPLICANT|04-0066
DR MEYER'S PARAGESIC TABLETS (OTC)|PARACETAMOL 500MG|SAME AS APPLICANT|04-7366
ELOGENT INJECTION (POM)|GENTAMYCIN SULPHATE 80MG/2ML|ANHUI HUIKANG MEDICINES & HEALTH PRODUCTS LTD GUOGING WEST ROAD HUAINAN CITY ANHUI|04-8007
ELOSTREPT INJECTION (POM)|STREPTOMYCIN SULPHATE 5G|ANHUI HUIKANG MEDICINES & HEALTH PRODUCTS LTD GUOGING WEST ROAD HUAINAN CITY ANHUI|04-8006
EVADINE 200MG TABLETS (POM)|NEVIRAPINE 200MG|SAME AS APPLICANT|04-8037
FINELINE CIMETIDINE TABLETS (POM)|CIMETIDINE 200MG|VAPI CARE PHARMA  VT,LTD PLOT NO 225/3 GIDC -396 1925|04-8027
FORADIL INHALATION CAPSULES (POM)|FORMOTEROL 12?G|NORVATIS PHARMA SCHAFFAUSERSTRASSEL 4332 SEIN/AG|04-1014
FUROXICEF INJECTION (POM)|CEFUROXIME SODIUM 750MG|AURIBINDO PHARMA LTD UNIT 111 SURVEY N0 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGE REDDY DIST|04-7944 (ADMIN APP)
GALAWAYS CALAMINE LOTION (OTC)|CALAMINE 15G, ZINC OXIDE 5G|SAME AS APPLICANT|04-1539
GINSAVIT CAPSULES (OTC)|GINSENG, MULTIVITAMIN,MINERALS|GULF PHARM INDUSTRIES RAS AL KHAIMAH|04-1313
GYNOTRIM VAGINAL TABLETS (POM)|CLOTRIMAZOLE U.S.P 100MG|ZIM LAB LTD B-21/22 MIDC AREA KALMESHIWAR NAGPUR- 441501|04-8022
HYCIN-150 TABLETS (POM)|ROXITHROMYCIN 150MG|SAGA LABORATORIES PLOT NO 1409 PHASE III GIDC ESTATE VATWA AHMEDABAD|04-8014
KEFSTAR 750MG INJECTION (POM)|CEFUROXIME SODIUM U.S.P 750MG|WOCKHARDT LTD PLOT NO B-15/2,MIDC,WALUJ,AURANGABAD|04-8023
LAVUDINE ORAL SUSPENSION (POM)|LAMIVUDINE 50MG/5ML|SAME AS APPLICANT|04-8036
LENDACIN 1G INJECTION (POM)|CEFTRIAXONE SODIUM 1G|LEK PHARM D.D VEROVSKOVA 57,1526 LJUBLJANA|04-8078
LENDACIN 2G INJECTION (POM)|CEFTRIAXONE SODIUM 2G|LEK PHARM D.D VEROVSKOVA 57,1526 LJUBLJANA|04-8001
LENDACIN INJECTION (POM)|CEFTRIAXONE SODIUM 250MG|LEK PHARM D.D VEROVSKOVA 57, 1526 LJUBLJANA|04-8000
LESCOL XL TABLETS (POM)|FLUVASTATIN SODIUM 80MG|NORVATIS FARMACEUTICA S.A BARBERA DEL VALLES|04-8034
LIPITOR TABLETS (POM)|ATORVASTATIN CALCIUM 10MG|PFIZER IRELAND PHARM POTTERY ROAD LAOGHIRE CO DUBLIN(FORMERLY   PFIZER GMBH GODECKE MOOS WALDALLEEFREIBURG GERMANY)|04-3160
LOKEL LINCOMYCIN CAPSULES (POM)|LINCOMYCIN 500MG|ZIM LAB LTD B-21/22 MIDC AREA KALMERSHWARR 441 501 DIST MAGPUR|04-8026
LOKEL'S FURAZOLIDONE (POM)|FURAZOLIDONE 100MG|ZIM LABORATORIES LTD B-21/22 MIDC AREA KALMESHWAR NAGPUR-441501|04-8002
NEUROBION INJECTION (POM)|VIT B1- 100MG, VIT B6- 100MG, VIT B12- 1000MCG|MERCK KGAA FRANFURTER ST 250 D-64293 DARMSTAS|04-8012
NGC PARACETAMOL TABLETS (OTC)|PARACETAMOL 500MG|SAME AS APPLICANT|04-7673
NOVALOR TABLETS (OTC)|CHLOROQUINE PHOSPHATE 250MG|SAME AS APPLICANT|04-1442
OFLOCET-200 TABLETS (POM)|OFLOXACIN 200MG|SAGA LABORATORIES PLOT NO 14109 PHASE II GIDC EST. VATWA, AHMEDABAD|04-8031
OMECAP CAPSULES (POM)|OMEPRAZOLE 20MG|STALLION LAB PVT LTD C1B 305/2 & 3 GIDC KERALA (BAVLA) DIST AHMEDABAD|04-8020
OTO-MED EAR DROPS (POM)|FLUDROCORTISONE ACETATE 0.1%,NEOMYCIN SULPHATE 0.4%,POLYMYCIN B SULP. 0.12%,LIDOCAINE HCL 4%|SAME AS APPLICANT|04-2044
OVUREX TABLETS (POM)|CLOMIPHENE CITRATE 50MG|Y.S.P INDUSTRIES (M) SDN,BHD SELANGOR|04-7995
PANADOL EXTRA CAPLETS (OTC)|PARACETAMOL 500MG,CAFFEINE 30MG|SAME AS APPLICANT|04-0005
PAVULON INJECTION (POM)|PANCURONIUM BROMIDE 4MG|N.V ORGANON KLOOSTERSTRAAT 6, 5345AB OSS|04-8011
PREVACID SUSPENSION (OTC)|MAGNESIUM TRISILICATE 250MG,SODIUM BICARBONATE 250MG,LIGHT MAGNESIUM CARBONATE 250MG/5ML|SAME AS APPLICANT|04-8042
PROVIRON TABLETS (POM)|MESTEROLONE 25MG|SCHERING AG GERMANY|04-1300
SEREVENT INHALER (POM)|SALMETEROL 25?G|GLAXO WELLCOME PRODUCTION EVREUX|04-0520
SIMACOL CAPSULES (POM)|CHLORAMPHENICOL 250MG|YANZHOU XIERKANGTAI PHARM CO. LTD JIUGUAN BEI YANZHOU P.R|04-8008
SUPER ATLAS LIQUID TONIC (POM)|PROTEOLYSED LIVER EXTRACT 0.1975G,FAC 400MG,VIT B1- 15MG,VIT B2-1MG,NICOTINAMIDE 7.5MG,SODIUM GLYCEROPHOSPHATE 165MG,POT GLYCEROPHOSPHATE 6MG,MAGNESIUM SULP. 2MG|SAME AS APPLICANT|04-2038
SUSTANON 250 INJECTION (POM)|TESTOSTERONE PROPIONATE 30MG,TESTOSTERONE PHENYLPROPIONATE 60MG,TESTOSTERONE ISOCAPROATE 60MG,TESTOSTERONE DECANOATE 100MG|N.V ORGANON KLOOSTERSTRAAT 6,5345AB OSS|04-8010
TANGOVIT CAPSULES (OTC)|MULTIVITAMINS/MINERALS + GINSENG|ASOJ SOFT CAPS PVT LTD VILLAGE ASOJ BARODA HALOL HIGHWAY BARODA 391510|04-8033
TENOJECT-L INJECTION (POM)|TENOXICAM 20MG|MUSTAFA NEVZAT PHARM CO. SANAYI CAD 34530 YANIUBOSNA ISTANBUL|04-7994
TINIGIN TABLETS (POM)|TINIDAZOLE 500MG|SAME AS APPLICANT|04-8044
TON-I-COMBI INJECTION (POM)|VIT B6- 5MG,VIT B1- 10MG, VIT B2- 2MG, NA-PANTOTHENATE 5MG,NICOTINAMIDE 75MG|YANZHOU KANGTAI PHARM FACTORY JIUGUAN STREET YANZHOU|04-8009
TONOVAN CAPSULES (POM)|MESTEROLONE 7.5MG,TOCOPHEROL ACETATE 11MG,YOHIMBINE HCL 3MG|PHARMASERVE LTD UNIT 5 WYNE AVENUE SWINTON SALFORD MANCHESTER|04-7996
WORMEXP CAPLETS (POM)|ALBENDAZOLE 200MG|SAME AS APPLICANT|04-8043
XACIN INJECTION (POM)|AMPICILLIN 250MG,CLOXACILLIN 250MG|SWISS PARENTERALS LTD 809 KERALA IND. ESTATE G.I.D.C NR BAVLA DIST. AHMEDABAD|04-8003
XILEC ORAL SUSPENSION (POM)|ZIDOVUDINE USP 50MG/5ML|SAME AS APPLICANT|04-8035
ZANTAC TABLETS (POM)|RANITIDINE 150MG|GLAXOWELLCOME EGYPT S.A.E EL SALEM CITY 11491 CAIRO A..R.E|04-4002
ZOTIN TABLETS (POM)|DIHYDROARTEMISININ 60MG|LABORATE PHARM (INDIA) E-11 INDUSTRIAL AREA PANIPAT HARYANA|04-7993
ZUNOVATE GEL (POM)|CLOBETASOL PROPIONATE 0.05% W/W|PARNAX LAB PVT LTD 74 & 121 MASAT SILVASSA 396230|04-7992
ANISUN CIMETIDINE TABLETS (POM)|CIMETIDINE 400MG|MANCARE PHARM PVT LTD PLOT NO 60 DHOWALI VILLAGE VASAI MUNICIPAL IND ESTATE VASAI RHANA|04-7987
ANISUN CIMETIDINE TABLETS POM)|CIMETIDINE 200MG|MANCARE PHARM PVT LTD PLOT NO 60 DHOWALI VILLAGE VASAI MUNICIPAL IND ESTATE VASAI RHANA|04-7986
ANOCHLORAMPHENICOL CAPSULES (POM)|CHLORAMPHENICOL 250MG|GREENFIELD PHARM (TAIZHOU) LTD NO 38 TAI JIU ROAD TAIZHOU JIANGSU P.R|04-8017
CIMETIDINE 400 TABLETS (POM)|CIMETIDINE 400MG|MANCARE PHARM PVT LTD PLOT NO 60 DHOWALI VILLAGE VASAI MUNICIPAL IND ESTATE VASAI RHANA|04-7984
DAILYVIT CAPSULES (OTC)|MULTIVITAMIN/MINERALS|GELNOVE LABORATORIES PVT LTD C-125 TTC IND AREA MALIAPE NAVI MUMBAI 400705 DIST THANE|04-8015
ELOQUINE INJECTION (POM)|CHLOROQUINE 322MG/5ML|ANHUI HUIKANG MEDICINES & HEALTH PRODUCTS LTD GUOGING WEST ROAD HUAINAN CITY ANHUI|04-8005
IPCAVITE-M SYRUP (OTC)|VIT A 3000IU,VIT D2 500IU,VIT B1- 2MG,RIBOFLAVIN 1.2MG,NICOTINAMIDE 10MG,VIT B12- 2.5MG, VIT C 40MG|JAWA INT. LTD PLOT 6 ABIMBOLA WAY,ISOLO IND. EST, ISOLO, LAGOS|04-8041
JEONOL TABLETS (POM)|SALBUTAMOL SULPHATE 2MG,ANHYDROUS THEOPHYLLINE 120MG|MANCARE PHARM PVT LTD PLOT NO 60 DHOWALI VILLAGE VASAI MUNICIPAL IND ESTATE VASAI RHANA|04-7985
LOXACLAV 375 TABLETS (POM)|AMOXICILLIN 250MG,CLAVULANIC ACID 125MG|AURIBINDO PHARMA LTD UNIT 111 SURVEY N0 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGE REDDY DIST|04-7905 (ADMIN APP)
LOXACLAV 625 TABLETS (POM)|AMOXICILLIN 500MG.CLAVULANIC ACID 125MG|AURIBINDO PHARMA LTD UNIT 111 SURVEY N0 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGE REDDY DIST|04-7942 (ADMIN APP)
PREDILEO-5 TABLETS (POM)|PREDNISOLONE 5MG|MANCARE PHARM PVT LTD PLOT NO 60 DHOWALI VILLAGE VASAI MUNICIPAL IND ESTATE VASAI RHANA|04-7988
EUROCID CAPSULE (POM)|INDOMETHACIN 25MG|SHIJIA ZHUANG PHARMA GROUP ZHONGNUO PHARM (SHI JIA ZHUANG) CO LTD NO 6 HUAXING RD|04-8025
CITRUS C CHEWABLE TABLET (OTC)|ASCORBIC ACID 100MG|SAME AS APPLICANT|04-8039
PANCEMOL (FORMERLY NEIMETH PARACETAMOL ELIXIR) (OTC)|PARACETAMOL 120MG/5ML|SAME AS APPLICANT|04-2115
FARENAX TABLETS FOR CHILDREN (OTC)|ARTESUNATE 50MG,SULPHADOXINE 500MG,PYRIMETHAMINE 25MG|SAME AS APPLICANT|04-7957 (ADMIN APP)
DART TABLETS FOR CHILDREN (OTC)|ARTESUNATE 50MG,AMODIAQUINE HCL 260MG|SAME AS APPLICANT|04-7956
CITRUS C TABLETS (OTC)|ASCORBIC ACID 100MG|SAME AS APPLICANT|04-8038
JOPAN PARACETAMOL TABLETS (OTC)|PARACETAMOL 500MG|SAME AS APPLICANT`|04-8048
AUGMENTIN INJECTION (POM)|AMOXICILLIN 500MG,CLAVULANIC ACID 100MG|SMITHKLINE BEECHAM PHARM CLARENDON ROAD WORTHING SUSSEX|04-8018
AUGMENTIN INJECTION (POM)|AMOXICILLIN 1G,CLAVULANIC ACID 200MG|SMITHKLINE BEECHAM PHARM CLARENDON ROAD WORTHING SUSSEX|04-2078
LIPITOR TABLETS (POM)|ATORVASTATIN CALCIUM 20MG|PFIZER IRELAND PHARM POTTERY ROAD LAOGHIRE CO DUBLIN(FORMERLY   PFIZER GMBH GODECKE MOOS WALDALLEEFREIBURG GERMANY)|04-3159
LINEAMIDE CAPSULES (POM)|FURAZOLIDONE 100MG|VAPI CARE PHARMA PVT LTD PLOT NO 225/3 GIDC MORAJI CIRCLE VAPI 396 195|04-8013
SAMPARVID 200 TABLETS (POM)|OFLOXACIN 200MG|ALKEM LABS LTD. 
167/2, VILLAGE DABHEL , DAMAN 396 210,
INDIA.
FORMERLY ALKEM LABS. LTD
C/6-1, C/6-2 C/17-7 MIDC IND. AREA TALOJA TAL PANVEL DIST RAIGAD, INDIA.|04-8019
KEMI CREAM (POM)|CLOTRIMAZOLE 1%,BECLOMETHASONE DIPROPIONATE 0.025%|SAME AS APPLICANT|04-2034
FINELINE CIMETIDINE TABLETS (POM)|CIMETIDINE 400MG|VAPI CARE PHARMA  VT,LTD PLOT NO 225/3 GIDC -396 1925|04-8028
STAVUDINE 30MG CAPSULES (POM)|STAVUDINE 30MG|AUROBINDO PHARMA LTD UNIT 111 SURVEY NO 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGA REDDY DIST|04-7844
STAVUDINE 40MG CAPSULES (POM)|STAVUDINE 40MG|AUROBINDO PHARMA LTD UNIT 111 SURVEY NO 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGA REDDY DIST|04-7843
SYNOSULF TABLET (POM)|TRIMETHOPRIM 80MG SULPHAMETHOXAZOLE 400MG|VENKAT PHARM LTD C5,SUGAR SOCIETY RD. NO 2,BANJARA HILLS,HYD 500 034|04-1690
CIPROFIT-500 TABLET (POM)|CIPROFLOXACIN 500MG|M/S, ELITE PHARMA PVT. LTD. 1210/11/12, GIDC, PHASE 111 VATVA AHMEDABAD, INDIA 
(FORMERLY STALLION LAB  PVT LTD C-B 305/2 & 3,GIDC,KERALA (BAVLA)|04-7405
AMINOCITALYTE? W.S.P|MULTIVIATMIN,AMINO ACID AND ELECTROLYTE|ALFASAN INTERNATIONAL B.V 3440 AB WOERDEN|04-1726
ANICILLIN? W.S.P|ANTIBIOTICS AND MULTIVITAMINS|ALFASAN INTERNATIONAL B.V 3440 AB WOERDEN|04-1844
AVICYCLINE 5%|OXYTETRACYCLINE HCL 50MG/ML|ARAB VETERINARY INDUSTRIAL CO. (AVICO) P. O. BOX 150906 AMMAN 11115, JORDAN|04-5220
NEW DELSATE?|GLYPHOSPHATE 360G/L|MONSANTO WIGGINS ROAD,MUXCATINE,IOWA 52761|04-7805
OXYCARE 20% SP?|OXYTETRACYCLINE HCL 200MG|ALFASAN INTERNATIONAL B.V WOERDEN|04-1495
ANISERYL? W.S.P|OXYTETRACYCLINE HCL 500MG,ERYTHROMYCINE,THIOCYNATE 3500MG AND MULTIVITAMIN|CONCEPT PHARMACEUTICALS LTD, A-28/3,MIDC,CHIKALTHANA,AURANGABAD 434 210|04-7803
IVERMECTIN INJECTION 1% W/V|IVERMECTIN 10MG/ML|SKM PHARMA PVT LTD.,TF-10,CITY POINT,INFANTRY ROAD,BANGALORE-560 001|04-7802
BAKA'L AMPICILLIN CAPSULES(POM)|AMPICILLIN 250MG|SAME AS APPLICANT|04-6237
BAKAMOX CAPSULES (POM)|AMOXYCILLIN 500MG|SAME AS APPLICANT|04-6235
BODIGAD CAPSULES|CASSIA ALATA,ORESMODIUM ADSICENDENCE,KKHAYA IVORENSIS|SAME AS APPLICANT|04-8062L
FIJK CAPSULES|CASSIA ALATA,CITRUS MEDICA VAR ACIDA|SAME AS APPLICANT|04-794
H.L. 5 REGULATOR CAPSULES|KHAYA IVORENSIS,COLA GIGANTEAN,TETRACERA ALNIFOLIA|SAME AS APPLICANT|04-8064L
HELVICLOX CAPSULES (POM)|AMPICILLIN 250MG,CLOXACILLIN 250MG|SAME AS APPLICANT|04-6236
MSC CALSKIN C CREAM|PALM ASH,DIODEA SCANDENS,UNPROCESSED POTASH,PALM KERNEL OIL,PARAFFIN WAX|SAME AS APPLICANT|04-6590L
PAX HERBAL LOGOTINE LIQUID|ALSTONIA BOONEI,FAGARA ZATHOXYLOIDES,DE-IONIZED WATER|SAME AS APPLICANT|04-7537L
PAX HERBAL SALMOLINE LIQUID|CITRUS AURANTIFOLIA,HONEY,DE-IONISED WATER|SAME AS APPLICANT|04-7538L
T.B.S.M CAPSULES|COLA GIGANTEAN EPOS,ENTIADROPHRAGMA UTILE,TETRAPLEURA TETRAPTERA|SAME AS APPLICANT|04-8063L
GABLEEN (FORMERLY DE SPLEEN MIXTURE)|GNETUM AFRICANUM,XYLOPIA AETHIOPICA,PENTICULETHRA MACROPHYLLA|SAME AS APPLICANT|04-7941L
KARNIM CAPSULES|MOMORDICA CHARANTIA,AZADIRACHTA INDICA,OCIMUM SEUNOFUM,PICRORHIZA KURROA,ZINGIBER OFFICINALE,PURE COMMPHORA MUKUL|UNIVERSAL MEDICAMENTS PVT LTD. 545,SHANTI NAGAR,MAGPUR 441501|04-7934L
PEP CAP HERBAL CAPSULE|LONCHOCARPUS CYANESCENS,SARCO CEPHALUS,KHAYA IVORENSIS|SAME AS APPLICANT|04-7894L
ABIFIT HERBAL CAPSULES|ASPHALATUM,MUCUNA PRURIENS,WITHANIA SOMNIFERA,ASPARAGUS,SYZYGIUM AROMATICUM,ZINGIBER OFFICINALE,PIPER LONGUM,PIPER NIGRUM|UNIVERSAL MEDICAMENTS PVT. LTD. 545 SHANTI NAGAR,NAGPUR 441501|04-8213L
BIO-STRATH ELIXIR|HERBAL YEAST,PLASMOLYSATE,MALT EXTRACT,HONEY,ORANGE JUICE|BIO-STRATH AG,8032 ZURICH|04-2246
BITTERS OF GREEN COMPLEX PILLS|RAUWOLFIA VOMITORIA,AETHIOPICA,MELEGUETTA BITTERS,CREATER POLLEN|RAPHA PHYTOTHERAPEUTICAL IND. & LABORATORY LTD. 97 AZIKIWE RD.ABA|04-8066L
BLESSED JOHN BLACK STONE|TIBIA OF CATTLE|SAME AS APPLICANT|04-8073L
CHAZMAX HERBAL CAPSULES|ASPHALATUM,MUCUNA PRURIENS,WITHANIS SOMNIFERA,ASPARAGUS,SYZGIUM AROMATICUM,ZINGIBER OFFICIANALE,PIPER LONGUM,PIPER NIGRUM|UNIVERSAL MEDICAMENTS PVT 545 SHANTI NAGAR 441501|04-8214L
DATUMA D.B HERBAL CAPSULES|ANTHCLEISTA VOGELLI,COLOCYNTHIS CITRULLUS,PIPTADENIASTRUM AFRICANUM|SAME AS APPLICANT|04-8209L
DEFENDER HERBAL IMMUNE BOOSTER|ALOE VERA,SORGHUM BICOLOR,ENTANDROPHRAGMA UTILE,KIGELIA AFRICAN,NAUCLEA LATIFOLIA,PAUSINYSTALIA JOHIMBE|SAME AS APPLICANT|04-8211L
ELIXIR 9 HERBAL TINCTURE|OCIMUM BASILICUM,HUMULUS LUPULUS,MENTHA PIPERITA|ST. NIKOLA CO. LTD 797 SOFIA HOUSING ESTATE MLADOST, BI 96|04-8077L
G.I.L GABCIUM CREAM|PARAFFIN WAX,PETROLEUM JELLY,VIGNA UNQUICULATA|SAME AS APPLICANT|04-8065L
GBEYINRO HERBAL TEETHING MIXTURE|AZADIRACHTA INDICA,ENTANDROPHRGMA UTILE,ALTERNANTHERA REPENS,NAUCLEA LATIFOLIA|HOLISTIC LIFE CARE INT'L, MOSEBOLATAN PLAZA,OGBERETIOYE,IBADAN|04-8212L
GNLD WHEAT GERM OIL CAPSULES(PREVIOUSLY REGD AS FOOD)|WHOLE,COLD PRESSED WHEAT, GERM OIL|NFI 125, AMERICAN AVENUE HAYWARD C.A|04-8216L
HERBAL BLOOD IMPROVAL SYRUP|ANANAS COMOSUS,RANUNCULUS SCELERATUS,CALATHEA ALLOUIA|SAME AS APPLICANT|04-8072L
HERBLIN COMPLEX POWDER|HEPO CREATEA POLLENS,VISCUM ALBUM,MOTHER OF THYME|RAPHA PHYTOTHERAPEUTICAL IND. & LABRATORY LTD. 97 AZIKIWE RD. ABA|04-8067L
HERO CAPSULES|UVERIA AFZELI,MORINDA LUCIDA,URENA LOBATA|SAME AS APPLICANT|04-8210L
KOSEMANI FEP POWDER|PIPER NIGRUM,CONCHA,CUDELE,ORUSA CAVENDICHI|SAME AS APPLICANT|04-4153L
MIRABIOTIC HERBAL REMEDY|AZADIRACHTA INDICA,ZINGIBER OFFICINALE|SAME AS APPLICANT|04-8074L
MYSTERY HERBAL SOAP|HONEY,ALO VERA,CARM WOOD,SHEA BUTTER,CAUSTIC SODA,CASSIA ALATA,PHYLANTHUS NIRURI|SAME AS APPLICANT|04-8068L
OLOMOLA FIP POWDER|PLUMBAGE ZEYLANICA,LANTANA CAMARA|SAME AS APPLICANT|04-4152L
PAX HERBAL DIARTH HERBAL REMEDY|MORDICHARA,ANARCADITALE TRIDPROCUM|SAME AS APPLICANT|04-8071L
PAX HERBAL WHITE POWDER|NATURAL EXTRACT OF KAOLIN|SAME AS APPLICANT|04-8070L
POWERMAX HERBAL CAPSULES|ASPHALATUM,MUCUNA PRURIENS,WITHANIA SOMNIFERA, ASPARAGUS,SYZGIUM AROMATICUM,ZINGIBER OFFICINALE,PIPER LONGUM,PIPER NIGRUM|MERIDIEN DRUG HOUSE PVT|04-8215L
SUPERKY MENS HERBAL POWDER|SIDA ACUTA,SISSUS POPULNEA,MUSA SEPENTUM,TRICHILIA HEUDELETII|SAME AS APPLICANT|04-8069L
SWISSGARDE 40 PLUS FOR MEN TABLETS|VIT E,SAW PALMETTO,PMKIN SEES OIL,ZINC,LECITHIN|HERSOL MANF. LAB,36,MADISON ST. JEPPESTOWN,2094 GAUNTENG|04-8075L
TRAVISIL HERBAL COUGH SYRUP|ADHATODA VASICA,PIPER LONGUM,PIPER NIGRUM,ZINGIBER OFFICINALE,GLYCYRRHIZA GLAVRA,EMBLICA OFFICINALIS,CURCUMA LONGA,ACACIA CATECHU,FOENICULUM VULGARE,OCIMUM SANCTUM,TERINALIA BELERICA,ALPINIA GALENGA,ABRUS PRECATORIOUS,MENTHOL|PLETHICO PHARMACEUTICALS LTD DHARAVARA KALARIA-453001 INDORE (M.P)|04-8217L
BIO-STRATH TABLETS|HERBAL YEAST,CELLULOSE,FRUIT PECTIN|BIO-STRATH AG,8032 ZIRICH|04-2245
BODY-SLIM TUMMY/WEIGHT LOSS KIT|WHEAT,BRAN,TUMMY BLAST,MILK SUGAR(LACTOSE),KONTROL,CMC,SALT,ASPARTAME|SAME AS APPLICANT|04-8167L
BOOSTERONE HERBAL REVITALIZER FORMULAR|ARISTOLOCHIA RINGENNS,PICRALIMA NITIDA,BOMBAX BRONIOPOZENSIS,MORINDA MORINDOIDES,ALLIUM SATIVUM|HOLISTIC LIFE CARE INT'L MOSEBOLATAN PLAZA,OGBERE-TIOYE,IBADAN|04-8207L
MY BABY HERBAL TEETHING MIXTURE|AGERATUM CONYZIODES,XYLOPIA AETHIPICA,EUGENIA AROMATICA,MORINDA LUCIDA|SAME AS APPLICANT|04-8165L
SELERU HERBAL MIXTURE|PEPPERMINT LEAVES,DEAD NETTLE LEAVES,GINGER ROOT EXTRACT,LEMON JUICE,WALNUT SEED,MAHOGANY BARK,PINEAPPLE & GRAPE JUICE|SAME AS APPLICANT|04-8166L
GBABEDE CAPSULES|HIBISCUS SABDARIFFA,CHLOROPHYTUM BLEPHAROPHYLLUM,CURCULEGO PILOSA,SECURDACA LONGPENDICULATA|SAME AS APPLICANT|04-8208L
FOREVER VISION TABLETS|MARIGOLD FLOWER EXTRACT,VIT A,C,E,ZINC,COPPER,BILLBERY EXTRACT,CYSTEINE,LUTEIN ZEAXANTHIN,RESVERATROL|ALOE VERA OF AMERICA INC. 9660 DILWORTH RD. DALLAS,TEXAS|04-8076
CODISIN TABLETS (POM)|DIHYDROARTEMISIN 60MG|ADAMS PHARM (ANHUI) CO. LTD. 27,HUACHENG NORTH ROAD ROAD XUACHENG,ANHUI|04-8097
PARTOBULIN SDF HUMAN ANTI D IMMUNOGLOBIN|ANTI-D ANTIBODY 250MCG,HUMAN PROTEIN 100-170MG/ML,GLYCINE 22.5MG,SODIUM CHLORIDE 3.0MG,POLYETHYLENE GLYCOL|BAXTER AG MULLERENSTRASSE 67, A-1220 WIEN|04-8221
ADRICIN INJECTION (POM)|DOXORUBICIN HYDROCHLORIDE 50MG|KOREA UNITED PHARMA INC. 154-8 NONHYUN-DONG,SEOUL|04-4469
ALLEREX  EYE DROP|ANTAZOLINE HCL 0.5ML/ML, TETRAHYDROZOLINE HCL 0.4MG/ML, BENZALKONIUM CHLORIDE|ASHFORD LABORATORIES LTD;AVENIDA DO ALMIRANTE LACCERDA, NO.131-133 EDIFICIO IND. WAY MACAU|04-3534
CORYVAX INFECTIOUS CORYZA VACCINE|HAEMOPHILLUS PARAGALLINARIUM BACTERIN CONTAINING STANDARD SEROTYPE A,C AND INDIGENOUS STRAINS CROSS REACTING WITH TYPES A,B AND C|INDOVAX PRIVATE LTD. VILL-SISWALA,HISSAR,HARYANA|04-7656
GEORGIA STRAIN (INFECTOUS CORYZA INACTIVATED VACCINE)|FREEZE DRIED SUBSTANCE OF GEORGIA (INTERMEDIATE) STRIAN OF IBD VIRUS|INDOVAX PRIVATE LTD. VILL-SISWALA,HISSAR,HARYANA|04-7657
PROLOCK EGG DROP SYNDROME (EDS) VACCINE|INACTIVATED EGG DROP SYNDROME VIRUS STRAIN 127|INDOVAX PRIVATE LTD. VILL-SISWALA,HISSAR,HARYANA|04-7655
GALLIMUNE 302 ND + IB + EDS VACCINE|INACTIVATED VACCINE AGAINST NEW CASTLE DSE VIRUS,INFECTIOUS BRONCHITIS VIRUS AND EGG DROP SYNDROME VIRUS '76,THERMOSAL 0.030MG|MERIAL ITALIA S.P.A CHIGNOLO P.O (PV)|04-7658
ADRENALINEINJECTION (POM)|ADRENALIN 1MG/ML|MARTINDALE PHARMACEUTICALS BAMPTON ROAD HAROLD HILL ROMFORD ESSEX RM3 8UG|04-8122
AEROLINE INHALER (POM)|SALBUTAMOL 100UG/DOSE|SHANGAI MEDICAL CORP 9, YAN AN ROAD (L) SHANGAI P.R|04-8112
AXETOL CHEWABLE TABLETS (POM)|ALBENDAZOLE 400MG|KHANDELWAL LABORATORIES LTD 277/3/6 DEMNI ROAD DADRA U.T 396 191|04-8123
BATAFIL-50 TABLETS [POM)|ATENOLOL 50MG|NORVATIS PHARMA SERVICES SCIENTIFIC OFFICE 387 AGEGE MOTOR ROAD MUSHIN, LAGOS|04-8111
BETAFIL-100 TABLETS (POM)|ATENOLOL 100MG|FOURRTS (INDIA) LAB. PVT LTD VANDALUR RD. KELAMBAKKAM-603103 TUMIL NADU|04-8110
CEFATUM INJECTION (POM)|CEFTAZIDINE 1G|DUOPHARMA (M) SDN BHD LOT 2599 JALAN SERULING 59 KAWASAN 3 TAMAN KLANG JAYA SELANGAR|04-8121
