SEVEN SEAS COD LIVER OIL|VITAMIN A BP 600MG VIT. D BP 85MG|BANNER PHARMACAPS. PVT LTD., YADAVANALIALLI ATTIBELE BANGALORE 562107, INDIA|04-2979
SEVEN SEAS COD LIVER OIL|VIT A 7000 IUVIT D 800 IU|BANNER PHARMACAPS. PVT LTD., YADAVANALIALLI ATTIBELE BANGALORE 562107, INDIA|04-0797
SEVEN SEAS GARLIC|GARLIC PRESENT|BANNER PHARMACAPS (INDIA) PVT LTD YADAVANAHALLI ATTIBELE BANGALORE HOSUR RD. BANGALORE -562107 INDIA|04-0798
SEVEN SEAS POWER PLUS|VIT. A 2000 IUVIT. B1 1.0MGVIT. B2 1.0MGVIT. B6 1.34MGVIT. C 33.3MGVIT. D3 2701UFE2+ 270IUZN 2+ 0.15MGCA 2+ 191MGMG 2+ 1.0MG|BANNER PHARMACAPS (INDIA) PVT LTD. YADAVANAHALLI ATTIBELE BANGALORE HOSUR ROAD BANGALORE - 562107 INDIA|04-0870
SHREEMOX|AMOXICILLIN 500MG|SHREECHEM PHARMACEUTICALS PVT LTD.  PLOT NO. R-915 T.T.C. INDUSTRIAL AREA, RABALE NAVI- MUMBAI 400701, INDIA.|04-3331
SILVACOD COD LIVER OIL|VIT. A BP 180I.UVIT. D BP 25.5 I.U|GLENMARK LABS (PVT) LTD PLOT NO L82/83 VERNA INDUSTRIAL ESTATE  VERNA GOA-403722 INDIA|04-3210
SINEPRESS|RESERPINE 1MGHYDROCHLOROTHIAZIDE 10MGDIHYDROERGOTOXINE 0.6MG|LEK PHARMCEUTICALS  AND CHEMICAL COMPANY D.D VEROVSKOVA,57 LJUBLJANA, SLOVENIA|04-0861
SINUFED|TRIPOLIDINE HCL 2.5MG, PSEUDOE-PHEDRINE HCL 60MG|SKG PHARMA LIMITED.  PLOT 2, OBA AKRAN AVENUE, IKEJA - LAGOS|04-2014
SKIN CARE MEDICATED|TRICHLOROCAR-BANILIDE 0.4%|BEAUTY PLUS LTD.,251 BROMPTON ROAD, LONDON SW3 2EE.|04-2171
SOLFAC EW 050|CYFLUTHRIN 50G/L|BAYER (PTY) SOUTH AFRICA 27, WRENCH RD ISANDO, 1600 REP. OF SOUTH AFRICA|04-2881
SOLICAN|PIROXICAM 20MG|SYNCOM FORMULATIONS LTD, FACTORY 256-257 SECTOR 1 PITHAMPAR INDIA|04-2694
SOLOTONE PLUS|FE 2+ 10.0MGCA 2+ 76MGCU 2+ 0.45MGMG 2+ 3.0MGMN 2+ 0.5MGZN 2+ 0.5MHVIT B1 1.0MGVIT B2 1.0MGVIT. D 100 I.UVIT. E 5 I.UFOLIC ACID 5.0MCGNICOTINAMIDE 15MG|STRIDES ARCOLAB LTD 1.1.M BILEKAHALLI BANNERGHATTA RD, BANGALORE 560076 INDIA|04-3214
SPARBACT|SPARFLOXACIN 200MG|IPCA LABORATORIES LTD;48 KANDIVLI IND. ESTATE, MUMBAI 400067,INDIA|04-3456
SPARETRIM FORT|SULPHAMETHOXAZOLE 800MGTRIMETHOPRIM 160MG|SHREECHEM PHARMACEUTICALS PVT LTD.  PLOT NO. R-915 T.T.C. INDUSTRIAL AREA, RABALE NAVI- MUMBAI 400701, INDIA.|04-3354
SPARTAN-C|ACORBIC ACID 100MG|KUNIMED PHARCHJEM LTD, 1 ADELANWA STR. VALLEY EST. CEMENT DOPEMU LAGOS.|04-3232
SPARX-TM200|SPARFLOXACIN 200MG|WOCKHARDT LTD L-1 MIDC, CHIKALTHANA AURANGABAD-431210|04-3685
SPORANOX|ITRACONAZOL 100MG|JANSEEN  PHARMA (BEERESE) BELGUM|04-2404
SPORIDEX|CEPHALEXIN ANHYDROUS USP 100MG|RANBAXY LAB LTD. AREA 3, DEWAS 455001, INDIA|04-2197
SPORIDEX|CEPHALEXION 250MG/5ML|RANBAXY LABORATORIES LTD., INDUSTRIAL AREA - 3 DENAS, INDIA.|04-2566
ST.MPL MICLOPEN ?|FORTIFIED PROCAINE PENICILLIN:PROCAINE PENICILLIN B.P 3000000IUBENZYL PENICILLIN B.P 1000000 IU|ALEMBIC LTD;ALEMBIC ROAD VANDODARA 390003, INDIA|04-3451
STALPARA|PARACETAMOL B.P. 500MG|STALLION LABORATORIES PVT LTD;305/2-3 GIDC, KERALA,BARLA,AHMEDABAD, INDIA|04-3447
STAMARIL (YELLOW FEVER VIRUS, ATTENUATED UNIDOSE)|17D STRAIN OF YELLOW FEVER VIRUS|AVENTIS PASTEUR S.A 2 AVENUE PONT PASTEUR LYON, FRANCE|04-2667
STAMARIL (YELLOW FEVER) VACCINE (LIVE STABILIZED MULTIDOSE)|17D STRAIN OF YELLOW FEVER VIRUS|AVENTIS PASTEUR S.A 2 AVENUE PONT PASTEUR LYON, FRANCE|04-2666
STANFER|FERROUS SULPHATE BP 200MG|NESTOR PHARM LTD 11 WESTERN EXTENTION AREA FARIDABAD 121001 INDIA|04-3372
STELADONE 300 ECII|CHLOROFEN-VINPHOS 300G|NOVARTIS PRODUCT AG CH 4002 SWITZERLAND|04-1874
STICK HB (30 TESTS)|PLASTIC MATERIAL - 90% SALTS - 1% PROTEINS|OPERON S.A. CAMINODEL PLANO, 19-50410 CUARTE DE HUERUA ZARAGOZA SPAIN|04-3121
STICK HCG (50 TESTS|PLASTIC MATERIAL - 90% SALTS - 1% PROTEINS|OPERON S.A. CAMINODEL PLANO, 19-50410 CUARTE DE HUERUA ZARAGOZA SPAIN|04-3088
STOP PAIN|PARACETAMOL 500MG|GLENMARK LAB PVT LTD.INDIA|04-3335
STOREST|METRONIDAZOLEBP. 200MG|MEDOPHARN 1, THIRU-VIKA RD,CHENNAI 600-006 INDIA|04-2267
STREPTOPEN 25/20|DIHYDRO STREPTOMYCIN SULPHATE 250MG/ML PROCAINE PENICILLIN G 200,000IU/ML|PANTEX HOLLAND B.V. P.O. BOX 64,  5525 ZG DUIZEL HOLLAND|04-3424
STROX|CIPROFLOXACIN 250MG & 500MG|DABUR  INDIA LTD.  22 SITE IV, SAHIBADAB, (UP) 201010 OFF 8/3, ASAF ALI ROAD, NEW DELHI, INDIA|04-2032
STUGERON FORTE|CINNANZINE 75MG|JASSEN PHARMACEUTICA, BEERSE, BELGIUM|04-2940
SUGAM|NIMESULIDE 50MG/5ML|JAWA INT'L LTD.PLOT 6 ABIMBOLA WAYISOLO IND. EST., ISOLO, LAGOS.|04-2863
SULFADINE|SULFADIMIDINE SODIUM 333MG|PANTEX HOLLAND B.V. DE HOEVE 28, 5534 AD NETERSEL HOLLAND|04-3018
SULPHAZOLE|PTHALYSULPHATHIAZOLE 500MG|SAME AS APP.|04-0732
SULPHVIN|TRIMETHPRIM 80MG                 SULPHMETHOXAZOLE 400MG|EFUNPO PHARM. LTD 15 EDUN ST. IKEJA LAGOS|04-2862
SUPER ATLAS|MULTIVITAMINS & MINERALS|PROCAPS BARRAMGUILLACOLOMBIA.(PACKED BY PZ INDUS-TRIES PLC).|04-2193
SUPER ATLAS COD LIVER OIL|VIT.A 180MGVIT D 25MG|PROCAPS BARRANQUILLACOLOMBIA|04-3465
SUPER ATLAS LIQUID TONIC|THIAMINE HCL15MG, RIBOFLAVIN, NICOTINAMIDE 7.5MG, SODIUM GLYCERO-PHOSPHATE 6.0MG, MAGNESE S04 2MG, GREEN FERRIC, AMM. CIT 45MG, ETHANOL 96%, BP 18ML|P.Z. NIGERIA PLC.  33 PLANNING OFFICE WAY, ILUPEJU - LAGOS|04-2038
SUPERTIN|MULTIVITAMIN & MINERALS|P. T. PRAFA DESA SAM BARAT CITEUREUP BOGOR, INDONESIA|04-2027
SUPRA MULT|VIT A - 500 IUFOLIC ACID - 5MGVIT B1 - 2MGVIT B3 - 20MGVIT B6 - 2MGVIT C - 60MGVIT D2 - 400IUVIT E - 48MGALOE EXTRACT - 5MGCAL PANTO - 15.3MG8 MINERALS|KOREA UNITED PHARM. INC.404-10 JEONDONG MYEON YEONGKUN CHUGNAM, KOREA.|04-2268
SUPRACLOX|AMPICILLIN BP - 250MG CLOXACILLIN BP 250MG|VENKAT PHARMA. LTD.PLOT 25 PHASE III AUTONAGAR VIJAYAWADA520-00765 SAGARSOCIETY ROAD, BANJARD HILLS, INDIA.|04-2462
SUPRADYN|MULTIVITAMINS & MINERALS|R. P. SCHERER GMBH EBERBACH, GERMANY|04-0054
SUPRAFIT|MULTIVITAMINS + MINERALS|NICHOLAS PIRAMAL INDIA LTD., PLOT NO 67-70, SECTOR 2, PITHAMPUR, DIST.DHAR MADHYAPRADESH 454775 INDIA.|04-3201
SUPRAFLOX-500|CIPROFLOXACIN 500MG|KHANDELWAL LABORATORIES PVT LTD;SURVEY NO.777/3/6, DEMNI ROAD, DADRA U.T 396 191 MUMBAI INDIA|04-3458
SUPRA-KIDS|MULTIVITAMINS|P.T.TEMPO SCAN PACIFIC JI, LET JEN MT|04-2931
SUPRIM|SULPHAMETHOX-AZOLE -200MGTRIMETHOPRIM40MG|PHARMATEX NIGERIA LTD. 17 SIMPSON ST. EBUTE METTA LAGOS|04-2194
SUPRIM 480|SULPHAMETHOXAZOLEBP400MGTRIMETHOPRIM BP80MG|HOVID SDH BHD.;121 JALAN KUALA KANGSAR 30010 LPOH, MALAYSIA|04-0808
SUPRIM 960|SULPHAMETHOXAZOLE 800MG TRIMETHOPRIM 160MG|HOVID SDN BHD 121JALAN KUALA KANGSAR 30010 IPOH MALAYSIA|04-3268
SUPROCILLIN|AMPICILLIN TRIHYDRATE BP 250MG|VENKAT PHARMA. LTD.PLOT 25 PHASE III AUTONAGAR VIJAYAWADA520-00765 SAGARSOCIETY ROAD, BANJARD HILLS, INDIA.|04-2461
SURETONE|MULTIVITAMINS & MINERALS|CAMBAY HEALTHCARE 203 SARVADAYA COMMERCIAL CENTRE, AHMEDABAD 380001, INDIA|04-1947
SYMBICORT TURBUHALER,|BUDESONIDE 160UG|ASTRA ZENECA AB, 15185 SODERTALFE SWEDEN|04-3040
SYMBICORT TURBUHALER,|BUDESONIDE 80UG|ASTRA ZENECA AB, 15185 SODERTALFE SWEDEN|04-3039
TAMAN|GENTAMYCIN 80MG/2ML|SHANGHAI MEDICAL CORPORATION 9, YAN AN RD, (E) SHANGHAI CHINA.|04-2587
TAMIN - C(LEMON)|ASCORBIC ACIDB. P. 100MG/5ML|LEADY PHARMA. IND. LTD., PLOT 384 TOMORI IND. EST. OFF IDI-IROKO RD, OTA, OGUN STATE|04-2250
TAMIN - C(ORANGE)|ASCORBIC ACIDB. P. 100MG / 5ML|LEADY PHARMA. IND. LTD., PLOT 384 TOMORI IND. EST. OFF IDI-IROKO RD, OTA, OGUN STATE|04-0279
TAOBAT VITAMIN C|ASCORBIC ACID|TAOBAT PHARM. NIG.LTD., PLOT 522 MAIKALWA KM 11 ZAIRA ROAD, KANO.|04-2239
TARZAN MUSTARD|MENTHOL-4.5%CAMPHOR-5.4%OIL OF MUSTARD 2.7%|P.Z. INDUSTRIES PLC45/47/ TOWN PLANNING WAY, ILUPEJU, LAGOS.|04-0244.
TAVANIC|LEVOFLOXACIN 500MG|AVENTIS PHARMA DEUTSCHLAND GMBH BRUNINGSTRASSE 50,D-65926 FRANKFURT.|04-3143
TAVANIC|LEVOFLOXACIN 250MG|AVENTIS PHARMA DEUTSCHLAND GMBH BRUNINGSTRASSE 50,D-65926 FRANKFURT.|04-3042
TAVON|VITAMIN A 600 I.UVITAMIN D 85 I.U|SAVITA PHARM. PVT LTD 722-9 DABHEL VILLAGE SANNATH RD, DAMAN INDIA|04-3060
TECMOX|AMOXICILLIN 250MG & 500MG|PANACEA BIOTEC LTD.  B-1/E-12, MOHAND COOP IND. EST. MATHURA ROAD, NEW DELHI, INDIA|04-2002
TENIMIL23.6G   &  2.36G|DIMINAZENEACETURATE  10.5G & ANTIPYRINE 13.1G.|BIOPRODUCT INDIA PVT LTD., 37/3, 4TH  CROSS, K.S GARDEN  LALBAGH ROAD. BANGALORE INDIA|04-3238
TENNYMISOLE|LEVAMISOLE HCL 600MG|BIO PRODUCTS INDI PVT LTD., 37/3, 4TH CROSS K.S GARDEB LALBAGH ROAD, BANGALORE 560027, INDIA|04-2474
TENOLOL|ATENOLOL BP 50MG|IPCA LABORATORIES LTD. INTERNATIONAL HOUSE48 KANDIVLI INDUSTRIAL ESTATE KANDIVILI WEST MUMBAI 400067  INDIA.|04-3378
TENOLOL|ATENOLOL BP 100MG|IPCA LABORATORIES LTD. INTERNATIONAL HOUSE48 KANDIVLI INDUSTRIAL ESTATE KANDIVILI WEST MUMBAI 400067  INDIA.|04-3377
TENORET|ATENOLOL 50MG, CHLORTHALIDONE 12.5MG|ZENECA LIMITED.  MACCLESFIELD CHESHIRE UNITED KINGDOM|04-2001
TENYMINTH II ?|MORANTEL CITRATE 280MG|BIOPRODUCTS INDIA PVT LTD 37/3 4TH CROSS, K.S. GARDEN LALBAGH ROAD BANGALORE INDIA|04-3350
TERROXY 5%|OXYTETRACYCLINE HCL 50MG/ML|SKM PHARM. PVT LTD. WORKS AT GOLLAPADU 522408 A.P. INDIA|04-3020
TETANUS TOXOID VACCINE ADSORBED|TETANUS TOXOID 40IU|SERUM INSTITUTE OF INDIA LTD. 212/2 HADAPSAR, PUNE 401108|04-2971
TETRACT HIB VACCINE|HAEMOPHILUS INFLUENZA TYPE B 660MG, PURIFIED DIPTHERIA TOXOID, PURIFIED TETANUS TOXOID 10MG, BORDETELLA PERTUSIS|AVENTIS PASTEUR S.A. 2, AVE. PORT PASTEUR 69007, LYON, FRANCE.|04-2496
TETRACYCLINE|TETRACYCLINE HCL 250MG|RAJRAB LTD.  72-80, COCA-COLA ROAD, ILORIN, KWARA STATE|04-0191
TETRADOX|DOXYCYCLINE 100MG|RANBAXY LABORATORIES LTD INDUSTRIAL AREA-3 DEWAS-455001 INDIA|04-0787
TETRAMAC|TETRACYCLINE HCL BP 250MG|YANGZHOU NO.3 PHARMACEUTICAL COMPANY LTD;NO. 51 YUANTAI ROAD YIHING TOWN JIANGDU CITY JIANGSUCHINA|04-3466
TETRAVIT|OXYTETRACYCLINE HCL 55MG/G + VITAMINS|PANTEX HOLLAND B.V. P.O. BOX 64,  5525 ZG DUIZEL HOLLAND|04-3423
TETRIN|TETRACYCLIVE HYDROCHLORIDE BP 250MG.|MEDREICH STERILAB (P) LTD. 12TH MILE OLD MADRAS RD VIRGONAGAR BANGALORE 560049, INDIA.|04-2361
TETROX|OXYTETRACYCLINE BP-250MG|MEDREICH STERILAB (P) LTD. 12TH MILE OLD MAOPAS RD. VIRGONAGAR BANGALORE 5600449 INDIA|04-2311
TH 4 DISINFECTANT|DIDECYLAIMETHYLA-MMONIUM CHLORIDE 18.75G, DIOCTYLDIMETHYLA-MMONIUM CHLORIDE 18.75G, OCTYLDECYLDEME-THYLAMMONIUM CHLORIDE 50G|LABORATORIES SOGEVAL 200, ROUTE DE MAYENNE LAVAL, FRANDE|04-2478
THELMIN|PYRANTEL PAMOATE125MG|HOVID SDN BHD 121, JALAN KUALA KANGSAR, 30010 IPOH, PERAK, MALAYSIA|04-2988
THERAPLEX|VIT B3-10MG, VIT B1 3MG, VIT B2-1MG, VIT B6-1MG, NICOTINAMIDE-10MG|THERAPEUTIC LAB NIG LTD. 372 IKORODU RD. KARYLAND LAGOS|04-0825
THIAZAMIDE|SULPHATHIA-ZOLE 500MG|MAY & BAKER NIG. PLC.  3/5 SAPARA STREET, IKEJA, LAGOS|04-0319
TIESUL|TRIMETHO-PRIM 80MG, SULPHAME-THOXAZOLE 400MG|PANACEA BIOTEC LTD.  B-1/E-12 MOHAN IND. ESTATE, MATHURA ROAD, NEW DELHI, INDIA|04-2100
TOP VIT C (ORANGE)|ASCORBIC ACID100MG|TOP WAY PHARM. LTD., NO. 15, ILISAN IPERU RD., ILISAN REMO, OGUN STATE.|04-2328
TOPAC MEDICATED CLEANSING BAR SOAP|FRANESOL 0.3% W/W|PROMOTEX IND. & CHEMICAL CO. LTD.  202 OLD OJO ROAD, LAGOS|04-2131
TOPLIN (CHILDREN)|DIPHENHYDRAMINE HCL 7MG/5ML, SODIUM CITRATE 28.5MG/5ML|TOPWAY PHARMA. LTD.,NO 15, ILISAN IPERU ROAD, ILISAN REMO, OGUN STATE.|04-2331
TOPLIN EXPECTORANT|DIPHENHYDRAMINE HCL BP 14MG/5ML, AMM. CHLORIDE BP 135MG/5ML|SAME AS APP.|04-2427
TRADYL|TRAMADOL HYDROCHLORIDE 100MG/2ML|PT INTERBAT IT H.R.M. MANGUNDI PROJO NO. 1 BUDRUAN, SIDORAJO 61252 EAST, JAVA, INDONESIA.|04-2389
TRADYL|TRADAMOL  HYDROCHLORIDE 50MG|PT INTERBAT IT H.R.M. MANGUNDI PROJO NO. 1 BUDRUAN, SIDORAJO 61252 EAST, JAVA, INDONESIA.|04-2390
TRAMAL|TRAMADOL HYDROCHLORIDE 50MG|GRUNENTHAL GMBH BP 500444 D-52088. ALLEMAGNE, GERMANY.|04-0515
TRAMAL|TRAMADOL HYDROCHLORIDE 100MG|GRUNENTHAL GMBH BP 500444 D-52088. ALLEMAGNE, GERMANY.|04-0483
TRAMAL 50|TRAMADOL HYDROCHLORIDE 50MG|GRUNETHAL GMBH BP 500444D-52088, AACHEM GERMANY.|04-2457
TRICEFIN|CETRIAXONE 1GM|DEXA MEDICS JL BAMBENG UTOYO 138 PALEMBANGINDONESIA|04-3313
TRIDOX L.A|OXYTETRACYCLINE HCL 200MG|FARVET LABS. B.V. HANDELSWEG 25,5530 AD BLADEL. HOLLAND|04-2877
TRIDOXIN VETERINARY SOLUBLE POWDER|SULPHADIMED OXINE SODIUM 250MG TRIME-THOPRIM 50G|ABIC LIMITED.  IND. ZONE, NETANYA - ISRAEL|04-2166
TRIMEZOLE|TRIMETHOPRIM BP- 160MG.SULPHAMETHOAZOLEBP- 800MG|MEDREICH STERILAB (P) LTD. 12TH  MILE, OLD MADRAS RD. VIRGONAGAR POST BANGALORE 560049 INDIA|04-2608
TRIMEZOLE|TRIMETHOPRIM BP - 40MGSULPHAMETHOXAZOLE - BP - 200MG|MEDREICH STERILAB (P) LTD. 12TH  MILE, OLD MADRAS RD. VIRGONAGAR POST BANGALORE 560049 INDIA|04-2609
TRIMEZO-LE|TRIMETHOPRIMBP- 80MGSULPHAMETHO-XAZOLE BP 400MG|MEDREICH STERILAB (P) LTD. 12TH  MILE, OLD MADRAS RD. VIRGONAGAR POST BANGALORE 560049 INDIA|04-2607
TRIMOX ?|AMOXICILLIN BP 500MG|ELDER PHARM LTD D-220 TTC IND. AREA NAVI MUMBAI 400706 INDIA|04-3373
TRIN CO-TRIMOXAZ-OLE|TRIMETHOPRIM BP- 40MGSULPHAMETHOX-AZOLEBP200MG|TAOBAT PHARM. NIG LTD. PLOT 22 MAIKALWA KM 12 ZARIA RD KANO.|04-2444
TRISULMIX ORAL POWDER|SULPHADIME-THOXINE 20GM, TRIMETHOPRIM 4GM|COOPHAOET B.P. 7 SAINT HERBALIN ANCENS CADEX, FRANCE|04-1979
TRITACE|RAMIPRIL 5MG|HOECHEST MARION ROUSSEL LTD. 16TH RD. WEG MIDRAND, GERMANY|04-2850
TRITACE|RAMIPRIL 1.5MG|HOECHEST MARION ROUSSEL LTD. 16TH RD. WEG MIDRAND, GERMANY|04-2851
TRITACE|RAMIPRIL 10MG|HOECHEST MARION ROUSSEL LTD. 16TH RD. WEG MIDRAND, GERMANY|04-2849
TRIXONE|CEFTRIAXONE 1G|L.B.S. LABORATORIES LTD.PART 602. SOL. PHARMICHANNAT SUKHUMVITI 71 ROAD, BANGKOK, THIALAND.|04-2410
TROGE CHLORAMPHENICOL|CHLORAMPHENICOL 0.5%|TROGE MEDICAL GMBH HAMBURG, GERMANY.|04-2585
TROGE RIFAMPICIN|RIFAMPICIN BP-300MG|TROGE MEDICAL GMBLT HAMBURG GERMANY|04-2586
TUBEZOLE GREEN|ALBENDAZOLE 2.5%|TUYIL PHARM IND. LTD. ANIMAL HEALTH DIVISION 22 STADIUM RD. ILORIN NIGERIA.|04-3515
TUBEZOLE SUSPENSION 2.5%|ALBENDAZOLE 25MG/ML|TUYIL PHARM. IND. LTD. ANIMAL HEALTH DIVISION 22 STADIUM RD., ILORIN, NIGERIA.|04-3428
TUCILLIN|AMPICILLIN TRIHYDRATE 125MG/5ML|TUYIL PHARM. IND. LTD. 22, STADIUM RD. ILORIN KWARA -STATE|04-3495
TUCLOX|125MG AMPICILLIN TRIHYDRATE + 125MG CLOXACILLIN SODIUM.|TUYIL PHARM. IND. LTD.22, STADIUM ROAD, ILORIN, KWARA STATE.|04-3497
TUMOL|PARACETAMOL 500MG|TUYIL NIG. LTD.  22 STADIUM ROAD, ILORIN, KWARA STATE|04-1847
TUSSYLIN COUGH SYRUP FOR CHILDREN|DIPHENHYDRAMINE7MG, SODIUM CITRATE 28.5MG, MENTHOL 0.55MG|AFRAB CHEMICAL LTD., 22 ABIMBOLA ST., ISOLO IND. ESTATE ISOLO LAGOS NIGERIA|04-0704
TUTOLIN COUGH SYRUP FOR CHILDREN|DIPHENHYDRAMINE HCL - 7MG AVH3CL-7OMGMENTHOL 0.55MG|TUYIL PHARM. IND. LTD. 22, STADIUM RD. ILORIN KWARA -STATE|04-3494
TUTRIM PAEDIATRIC|TRIMETHOPRIM BP 40MG SULPHAMETHOXAZOLE 200MG|TUYIL PHARM. IND. LTD 22 STADIUM RD ILORIN|04-2908
TYLOSIN 20%|TYLOSIN BASE 200MG/ML|FARVET BLADEL HOLLAND.|04-3236
TYPHIM VI (0.5 ML)|S. TYPHI 0.025MG|AVENTIS PASTEUR SA 2 AVENUE POUT PASTEUR F-69007  LYON FRANCE|04-2969
TYXYLIX CHILDREN COUGH LINCTUS|PHOLCODINE 1.5MG, PROMETHAZINE HYDROCHLORIDE 1.5MG|MAY & BAKER NIG. PLC, 3/5 SAPARA STR. INDUSTRIAL EST. IKEJA, LAGOS.|04-0320
ULTICARE ASPIRIN|ACETYLSALICYLIC ACID  300MG|ULTICARE LYKA  PHARM LTD., KM 10IBUSA-ASABA  RD.DELTA STATE.|04-3233
ULTICARE VIT B-COMPLEX|VIT. B1 - 1MGVIT. B2 - 1MGNICOTINAMIDE 5MG|ULTICARE LYKA PHARM LTD KM 10 IBUSA ASABA RD, DELTA STATE|04-3411
ULTRACODE 40 EC WHO CLASS I|METHIDATHION 420G/L|NOVARTIS CROP PROTECTION 4002 BASLE, SWITZERLAND|04-2061
ULTRAFLOX|CIPROFLOXACIN 250MG|SAM PHARM. LTD.  2 WESTERN RESERVOIR ROAD, ILORIN, KWARA STATE|04-2039
UNCLE JOE|PARACETAMOL 500MG|SMITHKLINE BEECHAM (DUNGARVAN) KNICKBRACK DUNGERVAN, CO-WATER FORD, IRELAND|04-2153
UNCLE JOE PARACETAMOL|PARACETAMOL BP 500MG|SMITHKLINE BEECHAM DUNGARVAN KNOCK BRACK, DUNGARVAN CO. WATERFORD, IRELAND.|04-2277
UNIGYL|METRONIDAZOLE BP 200MG|NIGERIAN GERMAN CHEMICAL KM 38, ABEKUTA RD SANGO OTA OGUN STATE|04-2216
UNIGYL|METRONIDA-ZOLE 500MG/100ML|UNIQUE PHARM. LTD.  KM 38 ABEOKUTA ROAD, SANGO OTA, OGUN STATE|04-0373
UNIGYL|METRONIDAZOLE 200MG|NIGERIAN GERMAN CHEMICAL KM 38, ABEKUTA RD SANGO OTA OGUN STATE|04-2215
UNOLI ANTISEPTIC|TRICHLOROCAR-BANILIDE 0.5% W.W|PT CLASSIC INTERNARK JL PINTU AIR RAVA 22A JAKARTA 10710, INDONESIA.|04-2412
V.M.D. SUPER VITAMINS|VITAMINS|BIMSVET (NIG.) LTD. 9/11 OLANREWAJU STREET, OREGUN, LAGOS.|04-2875
VACLOX POWDER FOR ORAL SUSPENSION|AMPICILLIN TRIHYDRATE 125MG CLOXACILLIN 125MG/5ML|JAWA INT'L LTD PLOT 6, ABIMBOLA WAY, ISOLO LAGOS|04-3102
VADMORAL|TRYPSIN / CHYMOTRYPSIN 50000 IU|VARDHMAN EXPORTS, GHATKOPER (W), MUMBAI 400086. INDIA.|04-3155
VALIUM|DIAZEPAM 5MG|SWISS PHARMA LTD.  5 DOPEMU ROAD, AGEGE - LAGOS|04-0158
VAMI-CEE|ASCORBIC ACID 100MG/5ML|TUYIL PHARM. IND. LTD 22 STADIUM RD ILORIN|04-2907
VAMISOLE SUSPENSION1.5%|LEVAMISOLE HYDROCHLORIDE B.P 1.5%|TUYIL PHARM. IND. LTD. ANIMAL HEALTH DIVISION 22 STADIUM RD., ILORIN, NIGERIA.|04-3430
VAMIVITE|VIT B1-1200MCG/5MLVIT B2 - 1200MCG/5MLVITB6 - 500MCG/5MLVIT C - 40MG/5MLNICOTINAMIDE - 10MG/5ML|TUYIL PHARM. IND LTD 22, STADIUM RD ILORIN|04-2955
VAMI-VITE DROPS|VIT. A - 4000 I.UVIT. B1 - 1MGVIT. D2 - 400I.UVIT. B2 - 0.4MGVIT. B6 - 0.5MGVIT. C  - 25MG NICOTINAMIDE 5MG PER 0.6ML|TUYIL PHARM IND LTD, 22 STADIUM RD, ILORIN KWARA STATE|04-3117
VAMOBION|FERRIC AMM. CITRATE 50MG, FOLIC ACID 200MCG, VIT. B1 2000MCG, VIT. B2 1000MCG, VIT. B6 2000MCG, VIT. B12 3MCG, NICOTINAMIDE 15MG|TUYIL PHARM. IND. LTD.,22, STADIUM ROAD, ILORIN, KWARA STATE.|04-2574
VENTOLIN|SALBUTAMOL 0.5MG/ML|GLAXO SMITHKLINE PHARMA ITALY ASOLANA NO. 68-S POLO DITORILE 43056, PARMA ITALY|04-0251
VENTOLIN|SALBUTAMOL|GLAXOWELLCOME U.K LIMITED.  STOCKLEY PARK MIDDLESEX UNITED KINGDOM, ENGLAND|04-0519
VENTOLIN|SALBUTAMOL 2MG|EVANS MED. PLC, KM 32, LAGOS-BADAGRY EXPRESSWAY, AGBARA IND. EST, LAGOS.|04-0432
VENTOLIN|SALBUTAMOL 2MG/5ML|EVANS MED. PLC, KM 32, LAGOS-BADAGRY EXPRESSWAY, AGBARA IND. EST, LAGOS.|04-0250
VENTOLIN|SALBUTAMOL|GLAXOWELLCOME U. K. LTD.  STOCKLEY PARK MIDDLESEX, U. K. ENGLAND|04-0519
VENTOLIN|SALBUTAMOL SULPAHTE 0.5MG/ML|GLAXO OPERATIONS UNITED KINGDOM LIMITED.  GREENFORD, ENGLAND|04-0251
VENTOLIN|SALBUTAMOL SULPHATE 0.5MG/5ML|GLAXO OPERATIONS UK LIMITED.  GREENFORD, ENGLAND|04-0251
VERCEF|CEFACLOR USP-125MG/5ML|RANBAXYLABORATORIES LTD. INDL. AREA - 3 DENAS 455001 INDIA|04-2614
VERCEF|CEFACLOR USP 250MG / 5ML|RANBAXY LAB. LTD. INDL. AREA - 3 DENAS 455001 INDIA|04-2615
VERMOFAS|LEVAMISOLE 1.5%, OXYCLOZA-MIDE 3% W/V|BIMEDA CHEM. EXPORT, BROOMHILL ROAD, DUBLIN, REPUBLIC OF IRELAND|04-1982
VERMOX ORAL|MEBENDAZOLE 100MG|JANSEEN PHARMACEUTICAL, BEERSE, BELGIUM.|04-3041
VERNIL BOLUS|LEVAMISOLE HCL - 600MG|STAR LAB PVT LTD.  23KM MULTAN ROAD, LAHORE - PAKISTAN|04-1996
VERORAS (PURIFIED INACTIVATED RABIES VACCINE)|PURIFIED INACTIVATED RABIES VIRUS IN VERO CELL CULTURE 2.5IU|AVENTIS PASTEUR S.A. AVENUE POUT PASTEUR 69007 LYON FRANCE|04-2959
VET RAX|LEVAMISOLE HCL-BP-600MG|TUYIL NIG. LTD., ANIMAL HEALTH DIVISION, 22 STADIUM ROAD, ILORIN, KWARA STATE.|04-2422
